=== Run information ===
      351       2:no      1:yes   +   1 
      352       2:no      1:yes   +   1 
      353       2:no      1:yes   +   1 
      354       2:no      1:yes   +   1 
      355       2:no      1:yes   +   1 
      356       2:no      1:yes   +   1 
      357       2:no      1:yes   +   1 
      358       2:no      1:yes   +   1 
      359       2:no      1:yes   +   1 
      360       2:no      1:yes   +   1 
      361       2:no      1:yes   +   1 
      362       2:no      1:yes   +   1 
      363       2:no      1:yes   +   1 
      364       2:no      1:yes   +   1 
      365       2:no      1:yes   +   1 
      366       2:no      1:yes   +   1 
      367       2:no      1:yes   +   1 
      368       2:no      1:yes   +   1 
      369       2:no      1:yes   +   1 
      370       2:no      1:yes   +   1 
      371       2:no      1:yes   +   1 
      372       2:no      1:yes   +   1 
      373       2:no      1:yes   +   1 
      374       2:no      1:yes   +   1 
      375       2:no      1:yes   +   1 
      376       2:no      1:yes   +   1 
      377       2:no      1:yes   +   1 
      378       2:no      1:yes   +   1 
      379       2:no       2:no       1 
      380       2:no      1:yes   +   1 
      381       2:no      1:yes   +   1 
      382       2:no      1:yes   +   1 
      383       2:no      1:yes   +   1 
      384       2:no      1:yes   +   1 
      385       2:no      1:yes   +   1 
      386       2:no      1:yes   +   1 
      387       2:no       2:no       1 
      388       2:no      1:yes   +   1 
      389       2:no      1:yes   +   1 
      390       2:no      1:yes   +   1 
      391       2:no      1:yes   +   1 
      392       2:no      1:yes   +   1 
      393       2:no      1:yes   +   1 
      394       2:no      1:yes   +   1 
      395       2:no      1:yes   +   1 
      396       2:no      1:yes   +   1 
      397       2:no      1:yes   +   1 
      398       2:no      1:yes   +   1 
      399       2:no      1:yes   +   1 
      400       2:no      1:yes   +   1 
      401       2:no      1:yes   +   1 
      402       2:no      1:yes   +   1 
      403       2:no      1:yes   +   1 
      404       2:no      1:yes   +   1 
      405       2:no      1:yes   +   1 
      406       2:no      1:yes   +   1 
      407       2:no      1:yes   +   1 
      408       2:no      1:yes   +   1 
      409       2:no      1:yes   +   1 
      410       2:no      1:yes   +   1 
      411       2:no      1:yes   +   1 
      412       2:no      1:yes   +   1 
      413       2:no      1:yes   +   1 
      414       2:no      1:yes   +   1 
      415       2:no      1:yes   +   1 
      416       2:no      1:yes   +   1 
      417       2:no      1:yes   +   1 
      418       2:no      1:yes   +   1 
      419       2:no      1:yes   +   1 
      420       2:no      1:yes   +   1 
      421       2:no      1:yes   +   1 
      422       2:no      1:yes   +   1 
      423       2:no      1:yes   +   1 
      424       2:no      1:yes   +   1 
      425       2:no      1:yes   +   1 
      426       2:no      1:yes   +   1 
      427       2:no      1:yes   +   1 
      428       2:no       2:no       1 
      429       2:no      1:yes   +   1 
      430       2:no      1:yes   +   1 
      431       2:no      1:yes   +   1 
      432       2:no      1:yes   +   1 
      433       2:no      1:yes   +   1 
      434       2:no      1:yes   +   1 
      435       2:no      1:yes   +   1 
      436       2:no      1:yes   +   1 
      437       2:no      1:yes   +   1 
      438       2:no      1:yes   +   1 
      439       2:no      1:yes   +   1 
      440       2:no      1:yes   +   1 
      441       2:no      1:yes   +   1 
      442       2:no      1:yes   +   1 
      443       2:no      1:yes   +   1 
      444       2:no      1:yes   +   1 
      445       2:no      1:yes   +   1 
      446       2:no      1:yes   +   1 
      447       2:no      1:yes   +   1 
      448       2:no      1:yes   +   1 
      449       2:no      1:yes   +   1 
      450       2:no      1:yes   +   1 
      451       2:no      1:yes   +   1 
      452       2:no      1:yes   +   1 
      453       2:no      1:yes   +   1 
      454       2:no      1:yes   +   1 
      455       2:no      1:yes   +   1 
      456       2:no      1:yes   +   1 
      457       2:no      1:yes   +   1 
      458       2:no      1:yes   +   1 
      459       2:no      1:yes   +   1 
      460       2:no      1:yes   +   1 
      461       2:no      1:yes   +   1 
      462       2:no      1:yes   +   1 
      463       2:no      1:yes   +   1 
      464       2:no      1:yes   +   1 
      465       2:no      1:yes   +   1 
      466       2:no      1:yes   +   1 
      467       2:no      1:yes   +   1 
      468       2:no      1:yes   +   1 
      469       2:no      1:yes   +   1 
      470       2:no      1:yes   +   1 
      471       2:no      1:yes   +   1 
      472       2:no      1:yes   +   1 
      473       2:no      1:yes   +   1 
      474       2:no      1:yes   +   1 
      475       2:no      1:yes   +   1 
      476       2:no      1:yes   +   1 
      477       2:no      1:yes   +   1 
      478       2:no      1:yes   +   1 
      479       2:no      1:yes   +   1 
      480       2:no      1:yes   +   1 
      481       2:no      1:yes   +   1 
      482       2:no      1:yes   +   1 
      483       2:no      1:yes   +   1 
      484       2:no      1:yes   +   1 
      485       2:no      1:yes   +   1 
      486       2:no      1:yes   +   1 
      487       2:no      1:yes   +   1 
      488       2:no      1:yes   +   1 
      489       2:no      1:yes   +   1 
      490       2:no      1:yes   +   1 
      491       2:no      1:yes   +   1 
      492       2:no       2:no       1 
      493       2:no      1:yes   +   1 
      494       2:no      1:yes   +   1 
      495       2:no      1:yes   +   1 
      496       2:no      1:yes   +   1 
      497       2:no      1:yes   +   1 
      498       2:no      1:yes   +   1 
      499       2:no      1:yes   +   1 
      500       2:no      1:yes   +   1 
      501       2:no      1:yes   +   1 
      502       2:no      1:yes   +   1 
      503       2:no      1:yes   +   1 
      504       2:no      1:yes   +   1 
      505       2:no      1:yes   +   1 
      506       2:no      1:yes   +   1 
      507       2:no      1:yes   +   1 
      508       2:no      1:yes   +   1 
      509       2:no      1:yes   +   1 
      510       2:no      1:yes   +   1 
      511       2:no      1:yes   +   1 
      512       2:no      1:yes   +   1 
      513       2:no      1:yes   +   1 
      514       2:no      1:yes   +   1 
      515       2:no      1:yes   +   1 
      516       2:no      1:yes   +   1 
      517       2:no      1:yes   +   1 
      518       2:no      1:yes   +   1 
      519       2:no      1:yes   +   1 
      520       2:no      1:yes   +   1 
      521       2:no      1:yes   +   1 
      522       2:no      1:yes   +   1 
      523       2:no      1:yes   +   1 
      524       2:no      1:yes   +   1 
      525       2:no      1:yes   +   1 
      526       2:no      1:yes   +   1 
      527       2:no      1:yes   +   1 
      528       2:no      1:yes   +   1 
      529       2:no       2:no       1 
      530       2:no      1:yes   +   1 
      531       2:no      1:yes   +   1 
      532       2:no      1:yes   +   1 
      533       2:no      1:yes   +   1 
      534       2:no      1:yes   +   1 
      535       2:no      1:yes   +   1 
      536       2:no      1:yes   +   1 
      537       2:no      1:yes   +   1 
      538       2:no      1:yes   +   1 
      539       2:no      1:yes   +   1 
      540       2:no      1:yes   +   1 
      541       2:no      1:yes   +   1 
      542       2:no      1:yes   +   1 
      543       2:no      1:yes   +   1 
      544       2:no      1:yes   +   1 
      545       2:no      1:yes   +   1 
      546       2:no      1:yes   +   1 
      547       2:no      1:yes   +   1 
      548       2:no      1:yes   +   1 
      549       2:no      1:yes   +   1 
      550       2:no      1:yes   +   1 
      551       2:no      1:yes   +   1 
      552       2:no      1:yes   +   1 
        1      1:yes      1:yes       1 
        2      1:yes      1:yes       1 
        3      1:yes      1:yes       1 
        4      1:yes      1:yes       1 
        5      1:yes      1:yes       1 
        6      1:yes      1:yes       1 
        7      1:yes      1:yes       1 
        8      1:yes      1:yes       1 
        9      1:yes      1:yes       1 
       10      1:yes      1:yes       1 
       11      1:yes      1:yes       1 
       12      1:yes      1:yes       1 
       13      1:yes      1:yes       1 
       14      1:yes      1:yes       1 
       15      1:yes      1:yes       1 
       16      1:yes      1:yes       1 
       17      1:yes      1:yes       1 
       18      1:yes      1:yes       1 
       19      1:yes      1:yes       1 
       20      1:yes      1:yes       1 
       21      1:yes      1:yes       1 
       22      1:yes      1:yes       1 
       23      1:yes      1:yes       1 
       24      1:yes      1:yes       1 
       25      1:yes      1:yes       1 
       26      1:yes      1:yes       1 
       27      1:yes      1:yes       1 
       28      1:yes      1:yes       1 
       29      1:yes      1:yes       1 
       30      1:yes      1:yes       1 
       31      1:yes      1:yes       1 
       32      1:yes      1:yes       1 
       33      1:yes      1:yes       1 
       34      1:yes      1:yes       1 
       35      1:yes      1:yes       1 
       36      1:yes      1:yes       1 
       37      1:yes      1:yes       1 
       38      1:yes      1:yes       1 
       39      1:yes      1:yes       1 
       40      1:yes      1:yes       1 
       41      1:yes      1:yes       1 
